Week,Cost_Price,Selling_Price,Total_Inventory,Demand
36,1888.56,1949.4,2024,934
37,1970.6399999999999,2582.0,2024,936
38,1942.56,2624.0,2024,942
39,1725.3600000000001,2603.0,2037,940
40,1534.32,2633.0,2037,946
41,1612.3200000000002,2720.0,2037,958
42,1676.6399999999999,2725.0,2037,958
43,1671.3600000000001,2716.0,2037,957
44,1409.76,2689.0,2037,955
45,1430.6399999999999,2728.0,2037,960
46,1233.84,2771.0,2037,967
47,1548.48,2078.6,2037,965
48,1182.48,2708.0,2037,959
49,1111.92,2843.0,2037,979
50,1196.16,2869.0,2037,984
51,1255.92,2886.0,2037,990
52,1162.32,2236.68,2037,993
1,1158.48,2976.0,2012,996
2,849.5999999999999,2983.0,2012,999
3,1056.96,3016.0,2012,1003
4,1051.92,3010.0,2012,1002
5,1014.48,2989.0,2012,999
6,873.36,2296.72,2012,1005
7,1376.6399999999999,3045.0,2012,1005
8,1509.6,3065.0,2012,1007
9,1429.92,3288.0,2012,1040
10,1285.44,3459.0,2012,1065
11,1506.24,3488.0,2012,1067
12,1679.28,3473.0,2012,1065
13,1420.08,3524.0,1997,1073
14,1628.16,3622.0,1997,508
15,1710.48,3743.0,1997,525
16,1751.7599999999998,3807.0,1997,534
17,1728.72,3810.0,1997,534
18,1550.6399999999999,3906.0,1997,550
19,1815.3600000000001,3899.0,1997,547
20,1623.12,3907.0,1997,549
21,1865.28,3786.0,1997,530
22,1992.0,3699.0,1997,517
23,1995.12,3648.0,1997,509
24,2073.84,3637.0,1997,507
25,2005.92,3594.0,1997,502
26,2053.2,3524.0,2070,1070
27,2059.92,3480.0,2070,1063
28,2124.96,3575.0,2070,1076
29,2058.48,3651.0,2070,510
30,2083.92,3682.0,2070,514
31,2199.6000000000004,3684.0,2070,513
32,2178.2400000000002,3638.0,2070,507
33,2158.56,3554.0,2070,1073
34,2111.04,3523.0,2070,1069
35,2107.92,3533.0,2070,1070
36,1824.0,2694.96,2070,1075
37,1918.56,3526.0,2070,1071
38,1819.1999999999998,3467.0,2070,1063
39,1912.56,3355.0,2070,1046
40,1663.44,3285.0,2045,1038
41,1721.7599999999998,3274.0,2045,1036
42,1529.04,3353.0,2045,1049
43,1597.6799999999998,3372.0,2045,1051
44,1319.52,3332.0,2045,1047
45,1418.6399999999999,3297.0,2045,1041
46,1494.0,3308.0,2045,1042
47,1443.3600000000001,2459.36,2045,1036
48,1173.84,3172.0,2045,1025
49,1054.32,3158.0,2045,1024
50,1239.1200000000001,3159.0,2045,1024
51,1151.04,3112.0,2045,1020
52,1069.1999999999998,2378.04,2045,1020
1,1176.24,3157.0,1910,1022
2,1164.72,3261.0,1910,1037
3,1298.6399999999999,3268.0,1910,1037
4,1302.24,3290.0,1910,1040
5,1357.1999999999998,3360.0,1910,1050
6,1152.48,2590.84,1910,1059
7,1087.68,3510.0,1910,1073
8,1374.0,3555.0,1910,500
9,1463.04,3630.0,1910,511
10,1410.24,3669.0,1910,516
11,1553.7599999999998,3734.0,1910,525
12,1582.3200000000002,3787.0,1910,532
13,1622.6399999999999,3845.0,1910,540
14,1690.3200000000002,3891.0,1857,546
15,1657.6799999999998,3891.0,1857,546
16,1602.2400000000002,3877.0,1857,544
17,1613.52,3814.0,1857,535
18,1813.1999999999998,3749.0,1857,525
19,1770.48,3688.0,1857,517
20,1687.92,3630.0,1857,509
21,1853.28,3561.0,1857,1076
22,1870.8000000000002,3501.0,1857,1067
23,1879.1999999999998,3452.0,1857,1061
24,1904.3999999999999,3393.0,1857,1052
25,1881.3600000000001,3346.0,1857,1045
26,2037.12,3286.0,1857,1036
27,1957.6799999999998,3227.0,1796,1028
28,1850.88,3256.0,1796,1032
29,1930.08,3311.0,1796,1040
30,1983.84,3407.0,1796,1053
31,2066.64,3417.0,1796,1054
32,2041.1999999999998,3494.0,1796,1064
33,2036.3999999999999,3571.0,1796,1076
34,1863.84,3620.0,1796,506
35,1931.7599999999998,3638.0,1796,508
36,2015.04,2834.8,1796,521
37,1799.28,3717.0,1796,520
38,1676.88,3721.0,1796,522
39,1825.92,3666.0,1796,513
40,1645.1999999999998,3617.0,1708,507
41,1511.76,3601.0,1708,506
42,1631.28,3594.0,1708,504
43,1659.84,3506.0,1708,1069
5,1015.44,2572.0,2107,945
6,924.24,1936.48,2107,942
7,958.3199999999999,2514.0,2107,937
8,1119.1200000000001,2561.0,2107,942
9,1116.0,2625.0,2107,952
10,1386.96,2667.0,2107,957
11,1309.92,2720.0,2107,965
12,1234.8000000000002,2732.0,2107,965
13,1494.48,2719.0,2030,964
14,1580.6399999999999,2770.0,2030,970
15,1591.6799999999998,2808.0,2030,975
16,1556.16,2795.0,2030,973
17,1617.84,2780.0,2030,972
18,1741.1999999999998,2835.0,2030,978
19,1794.72,2854.0,2030,980
20,1834.56,2826.0,2030,978
21,1930.56,2759.0,2030,971
22,1936.56,2705.0,2030,966
23,1930.3200000000002,2668.0,2030,955
24,2018.6399999999999,2637.0,2030,950
25,2024.16,2653.0,2030,953
26,1941.84,2669.0,2024,954
27,1931.52,2642.0,2024,950
28,1995.6000000000001,2623.0,2024,947
29,2000.6399999999999,2608.0,2024,944
30,1964.16,2640.0,2024,948
31,2091.84,2627.0,2024,947
32,2088.0,2692.0,2024,955
33,2079.6000000000004,2664.0,2024,951
34,2045.28,2619.0,2024,944
35,1949.04,2577.0,2024,940
36,1888.56,1949.4,2024,939
37,1970.6399999999999,2582.0,2024,940
38,1942.56,2624.0,2024,946
39,1725.3600000000001,2603.0,2037,944
40,1534.32,2633.0,2037,949
41,1612.3200000000002,2720.0,2037,961
42,1676.6399999999999,2725.0,2037,961
43,1671.3600000000001,2716.0,2037,961
44,1409.76,2689.0,2037,959
45,1430.6399999999999,2728.0,2037,965
46,1233.84,2771.0,2037,973
47,1548.48,2078.6,2037,980
48,1182.48,2708.0,2037,971
49,1111.92,2843.0,2037,995
50,1196.16,2869.0,2037,1007
51,1255.92,2886.0,2037,1029
52,1162.32,2236.68,2037,998
1,1158.48,2976.0,2012,1000
2,849.5999999999999,2983.0,2012,1001
3,1056.96,3016.0,2012,1005
4,1051.92,3010.0,2012,1005
5,1014.48,2989.0,2012,1003
6,873.36,2296.72,2012,1010
7,1376.6399999999999,3045.0,2012,1011
8,1509.6,3065.0,2012,1013
9,1429.92,3288.0,2012,1043
10,1285.44,3459.0,2012,1069
11,1506.24,3488.0,2012,1072
12,1679.28,3473.0,2012,1068
13,1420.08,3524.0,1997,1077
14,1628.16,3622.0,1997,512
15,1710.48,3743.0,1997,528
16,1751.7599999999998,3807.0,1997,538
17,1728.72,3810.0,1997,538
18,1550.6399999999999,3906.0,1997,552
19,1815.3600000000001,3899.0,1997,550
20,1623.12,3907.0,1997,552
21,1865.28,3786.0,1997,535
22,1992.0,3699.0,1997,524
23,1995.12,3648.0,1997,517
24,2073.84,3637.0,1997,514
25,2005.92,3594.0,1997,506
26,2053.2,3524.0,2070,1074
27,2059.92,3480.0,2070,1067
28,2124.96,3575.0,2070,501
29,2058.48,3651.0,2070,512
30,2083.92,3682.0,2070,517
31,2199.6000000000004,3684.0,2070,516
32,2178.2400000000002,3638.0,2070,509
33,2158.56,3554.0,2070,1075
34,2111.04,3523.0,2070,1071
35,2107.92,3533.0,2070,1073
36,1824.0,2694.96,2070,1076
37,1918.56,3526.0,2070,1073
38,1819.1999999999998,3467.0,2070,1065
39,1912.56,3355.0,2070,1049
40,1663.44,3285.0,2045,1040
41,1721.7599999999998,3274.0,2045,1038
42,1529.04,3353.0,2045,1053
43,1597.6799999999998,3372.0,2045,1056
44,1319.52,3332.0,2045,1051
45,1418.6399999999999,3297.0,2045,1046
46,1494.0,3308.0,2045,1046
47,1443.3600000000001,2459.36,2045,1049
48,1173.84,3172.0,2045,1032
49,1054.32,3158.0,2045,1034
50,1239.1200000000001,3159.0,2045,1039
51,1151.04,3112.0,2045,1046
52,1069.1999999999998,2378.04,2045,1028
1,1176.24,3157.0,1910,1025
2,1164.72,3261.0,1910,1039
3,1298.6399999999999,3268.0,1910,1039
4,1302.24,3290.0,1910,1042
5,1357.1999999999998,3360.0,1910,1053
6,1152.48,2590.84,1910,1063
7,1087.68,3510.0,1910,1076
8,1374.0,3555.0,1910,503
9,1463.04,3630.0,1910,513
10,1410.24,3669.0,1910,519
11,1553.7599999999998,3734.0,1910,528
12,1582.3200000000002,3787.0,1910,534
13,1622.6399999999999,3845.0,1910,543
14,1690.3200000000002,3891.0,1857,551
15,1657.6799999999998,3891.0,1857,550
16,1602.2400000000002,3877.0,1857,548
17,1613.52,3814.0,1857,539
18,1813.1999999999998,3749.0,1857,529
19,1770.48,3688.0,1857,521
20,1687.92,3630.0,1857,512
21,1853.28,3561.0,1857,504
22,1870.8000000000002,3501.0,1857,1074
23,1879.1999999999998,3452.0,1857,1066
24,1904.3999999999999,3393.0,1857,1057
25,1881.3600000000001,3346.0,1857,1050
26,2037.12,3286.0,1857,1041
27,1957.6799999999998,3227.0,1796,1034
28,1850.88,3256.0,1796,1036
29,1930.08,3311.0,1796,1043
30,1983.84,3407.0,1796,1056
31,2066.64,3417.0,1796,1057
32,2041.1999999999998,3494.0,1796,1068
33,2036.3999999999999,3571.0,1796,501
34,1863.84,3620.0,1796,509
35,1931.7599999999998,3638.0,1796,511
36,2015.04,2834.8,1796,524
37,1799.28,3717.0,1796,523
38,1676.88,3721.0,1796,526
39,1825.92,3666.0,1796,517
40,1645.1999999999998,3617.0,1708,511
41,1511.76,3601.0,1708,509
42,1631.28,3594.0,1708,508
43,1659.84,3506.0,1708,1073
5,1015.44,2572.0,2107,951
6,924.24,1936.48,2107,948
7,958.3199999999999,2514.0,2107,943
8,1119.1200000000001,2561.0,2107,948
9,1116.0,2625.0,2107,958
10,1386.96,2667.0,2107,961
11,1309.92,2720.0,2107,968
12,1234.8000000000002,2732.0,2107,970
13,1494.48,2719.0,2030,968
14,1580.6399999999999,2770.0,2030,974
15,1591.6799999999998,2808.0,2030,979
16,1556.16,2795.0,2030,977
17,1617.84,2780.0,2030,975
18,1741.1999999999998,2835.0,2030,982
19,1794.72,2854.0,2030,984
20,1834.56,2826.0,2030,980
21,1930.56,2759.0,2030,970
22,1936.56,2705.0,2030,963
23,1930.3200000000002,2668.0,2030,957
24,2018.6399999999999,2637.0,2030,952
25,2024.16,2653.0,2030,955
26,1941.84,2669.0,2024,958
27,1931.52,2642.0,2024,954
28,1995.6000000000001,2623.0,2024,950
29,2000.6399999999999,2608.0,2024,949
30,1964.16,2640.0,2024,953
31,2091.84,2627.0,2024,951
32,2088.0,2692.0,2024,959
33,2079.6000000000004,2664.0,2024,955
34,2045.28,2619.0,2024,949
35,1949.04,2577.0,2024,945
36,1888.56,1949.4,2024,943
37,1970.6399999999999,2582.0,2024,945
38,1942.56,2624.0,2024,950
39,1725.3600000000001,2603.0,2037,950
40,1534.32,2633.0,2037,955
41,1612.3200000000002,2720.0,2037,966
42,1676.6399999999999,2725.0,2037,966
43,1671.3600000000001,2716.0,2037,966
44,1409.76,2689.0,2037,964
45,1430.6399999999999,2728.0,2037,969
46,1233.84,2771.0,2037,976
47,1548.48,2078.6,2037,969
48,1182.48,2708.0,2037,968
49,1111.92,2843.0,2037,987
50,1196.16,2869.0,2037,991
51,1255.92,2886.0,2037,994
52,1162.32,2236.68,2037,1000
1,1158.48,2976.0,2012,1006
2,849.5999999999999,2983.0,2012,1008
3,1056.96,3016.0,2012,1011
4,1051.92,3010.0,2012,1011
5,1014.48,2989.0,2012,1009
6,873.36,2296.72,2012,1014
7,1376.6399999999999,3045.0,2012,1014
8,1509.6,3065.0,2012,1015
9,1429.92,3288.0,2012,1048
10,1285.44,3459.0,2012,1072
11,1506.24,3488.0,2012,1074
12,1679.28,3473.0,2012,1071
13,1420.08,3524.0,1997,502
14,1628.16,3622.0,1997,515
15,1710.48,3743.0,1997,531
16,1751.7599999999998,3807.0,1997,540
17,1728.72,3810.0,1997,540
18,1550.6399999999999,3906.0,1997,556
19,1815.3600000000001,3899.0,1997,553
20,1623.12,3907.0,1997,555
21,1865.28,3786.0,1997,537
22,1992.0,3699.0,1997,524
23,1995.12,3648.0,1997,517
24,2073.84,3637.0,1997,514
25,2005.92,3594.0,1997,509
26,2053.2,3524.0,2070,1076
27,2059.92,3480.0,2070,1071
28,2124.96,3575.0,2070,505
29,2058.48,3651.0,2070,516
30,2083.92,3682.0,2070,520
31,2199.6000000000004,3684.0,2070,520
32,2178.2400000000002,3638.0,2070,513
33,2158.56,3554.0,2070,502
34,2111.04,3523.0,2070,1076
35,2107.92,3533.0,2070,500
36,1824.0,2694.96,2070,503
37,1918.56,3526.0,2070,500
38,1819.1999999999998,3467.0,2070,1070
39,1912.56,3355.0,2070,1054
40,1663.44,3285.0,2045,1046
41,1721.7599999999998,3274.0,2045,1043
42,1529.04,3353.0,2045,1055
43,1597.6799999999998,3372.0,2045,1058
44,1319.52,3332.0,2045,1055
45,1418.6399999999999,3297.0,2045,1048
46,1494.0,3308.0,2045,1049
47,1443.3600000000001,2459.36,2045,1039
48,1173.84,3172.0,2045,1033
49,1054.32,3158.0,2045,1032
50,1239.1200000000001,3159.0,2045,1031
51,1151.04,3112.0,2045,1026
52,1069.1999999999998,2378.04,2045,1026
1,1176.24,3157.0,1910,1031
2,1164.72,3261.0,1910,1045
3,1298.6399999999999,3268.0,1910,1045
4,1302.24,3290.0,1910,1048
5,1357.1999999999998,3360.0,1910,1059
6,1152.48,2590.84,1910,1067
7,1087.68,3510.0,1910,503
8,1374.0,3555.0,1910,508
9,1463.04,3630.0,1910,518
10,1410.24,3669.0,1910,523
11,1553.7599999999998,3734.0,1910,531
12,1582.3200000000002,3787.0,1910,538
13,1622.6399999999999,3845.0,1910,547
14,1690.3200000000002,3891.0,1857,554
15,1657.6799999999998,3891.0,1857,553
16,1602.2400000000002,3877.0,1857,551
17,1613.52,3814.0,1857,543
18,1813.1999999999998,3749.0,1857,533
19,1770.48,3688.0,1857,524
20,1687.92,3630.0,1857,516
21,1853.28,3561.0,1857,506
22,1870.8000000000002,3501.0,1857,1076
23,1879.1999999999998,3452.0,1857,1069
24,1904.3999999999999,3393.0,1857,1060
25,1881.3600000000001,3346.0,1857,1053
26,2037.12,3286.0,1857,1044
27,1957.6799999999998,3227.0,1796,1037
28,1850.88,3256.0,1796,1041
29,1930.08,3311.0,1796,1048
30,1983.84,3407.0,1796,1061
31,2066.64,3417.0,1796,1063
32,2041.1999999999998,3494.0,1796,1073
33,2036.3999999999999,3571.0,1796,506
34,1863.84,3620.0,1796,513
35,1931.7599999999998,3638.0,1796,516
36,2015.04,2834.8,1796,529
37,1799.28,3717.0,1796,528
38,1676.88,3721.0,1796,529
39,1825.92,3666.0,1796,520
40,1645.1999999999998,3617.0,1708,516
41,1511.76,3601.0,1708,513
42,1631.28,3594.0,1708,512
43,1659.84,3506.0,1708,1077
5,1015.44,2572.0,2107,944
6,924.24,1936.48,2107,941
7,958.3199999999999,2514.0,2107,936
8,1119.1200000000001,2561.0,2107,941
9,1116.0,2625.0,2107,953
10,1386.96,2667.0,2107,958
11,1309.92,2720.0,2107,968
12,1234.8000000000002,2732.0,2107,969
13,1494.48,2719.0,2030,965
14,1580.6399999999999,2770.0,2030,971
15,1591.6799999999998,2808.0,2030,977
16,1556.16,2795.0,2030,975
17,1617.84,2780.0,2030,972
18,1741.1999999999998,2835.0,2030,980
19,1794.72,2854.0,2030,982
20,1834.56,2826.0,2030,978
21,1930.56,2759.0,2030,969
22,1936.56,2705.0,2030,963
23,1930.3200000000002,2668.0,2030,955
24,2018.6399999999999,2637.0,2030,950
25,2024.16,2653.0,2030,952
26,1941.84,2669.0,2024,954
27,1931.52,2642.0,2024,952
28,1995.6000000000001,2623.0,2024,946
29,2000.6399999999999,2608.0,2024,944
30,1964.16,2640.0,2024,949
31,2091.84,2627.0,2024,946
32,2088.0,2692.0,2024,955
33,2079.6000000000004,2664.0,2024,952
34,2045.28,2619.0,2024,946
35,1949.04,2577.0,2024,946
36,1888.56,1949.4,2024,945
37,1970.6399999999999,2582.0,2024,943
38,1942.56,2624.0,2024,949
39,1725.3600000000001,2603.0,2037,953
40,1534.32,2633.0,2037,955
41,1612.3200000000002,2720.0,2037,966
42,1676.6399999999999,2725.0,2037,966
43,1671.3600000000001,2716.0,2037,965
44,1409.76,2689.0,2037,968
45,1430.6399999999999,2728.0,2037,970
46,1233.84,2771.0,2037,974
47,1548.48,2078.6,2037,972
48,1182.48,2708.0,2037,964
49,1111.92,2843.0,2037,985
50,1196.16,2869.0,2037,988
51,1255.92,2886.0,2037,995
52,1162.32,2236.68,2037,997
1,1158.48,2976.0,2012,1000
2,849.5999999999999,2983.0,2012,1002
3,1056.96,3016.0,2012,1005
4,1051.92,3010.0,2012,1005
5,1014.48,2989.0,2012,1003
6,873.36,2296.72,2012,1008
7,1376.6399999999999,3045.0,2012,1010
8,1509.6,3065.0,2012,1013
9,1429.92,3288.0,2012,1045
10,1285.44,3459.0,2012,1070
11,1506.24,3488.0,2012,1075
12,1679.28,3473.0,2012,1072
13,1420.08,3524.0,1997,501
14,1628.16,3622.0,1997,513
15,1710.48,3743.0,1997,530
16,1751.7599999999998,3807.0,1997,539
17,1728.72,3810.0,1997,538
18,1550.6399999999999,3906.0,1997,553
19,1815.3600000000001,3899.0,1997,551
20,1623.12,3907.0,1997,553
21,1865.28,3786.0,1997,535
22,1992.0,3699.0,1997,523
23,1995.12,3648.0,1997,515
24,2073.84,3637.0,1997,512
25,2005.92,3594.0,1997,506
26,2053.2,3524.0,2070,1074
27,2059.92,3480.0,2070,1068
28,2124.96,3575.0,2070,501
29,2058.48,3651.0,2070,513
30,2083.92,3682.0,2070,517
31,2199.6000000000004,3684.0,2070,517
32,2178.2400000000002,3638.0,2070,510
33,2158.56,3554.0,2070,1076
34,2111.04,3523.0,2070,1073
35,2107.92,3533.0,2070,500
36,1824.0,2694.96,2070,503
37,1918.56,3526.0,2070,1076
38,1819.1999999999998,3467.0,2070,1069
39,1912.56,3355.0,2070,1056
40,1663.44,3285.0,2045,1047
41,1721.7599999999998,3274.0,2045,1043
42,1529.04,3353.0,2045,1055
43,1597.6799999999998,3372.0,2045,1058
44,1319.52,3332.0,2045,1058
45,1418.6399999999999,3297.0,2045,1049
46,1494.0,3308.0,2045,1048
47,1443.3600000000001,2459.36,2045,1042
48,1173.84,3172.0,2045,1029
49,1054.32,3158.0,2045,1029
50,1239.1200000000001,3159.0,2045,1030
51,1151.04,3112.0,2045,1027
52,1069.1999999999998,2378.04,2045,1025
1,1176.24,3157.0,1910,1027
2,1164.72,3261.0,1910,1040
3,1298.6399999999999,3268.0,1910,1040
4,1302.24,3290.0,1910,1043
5,1357.1999999999998,3360.0,1910,1054
6,1152.48,2590.84,1910,1063
7,1087.68,3510.0,1910,500
8,1374.0,3555.0,1910,505
9,1463.04,3630.0,1910,516
10,1410.24,3669.0,1910,521
11,1553.7599999999998,3734.0,1910,532
12,1582.3200000000002,3787.0,1910,538
13,1622.6399999999999,3845.0,1910,550
14,1690.3200000000002,3891.0,1857,554
15,1657.6799999999998,3891.0,1857,552
16,1602.2400000000002,3877.0,1857,550
17,1613.52,3814.0,1857,541
18,1813.1999999999998,3749.0,1857,531
19,1770.48,3688.0,1857,522
20,1687.92,3630.0,1857,514
21,1853.28,3561.0,1857,504
22,1870.8000000000002,3501.0,1857,1075
23,1879.1999999999998,3452.0,1857,1066
24,1904.3999999999999,3393.0,1857,1058
25,1881.3600000000001,3346.0,1857,1051
26,2037.12,3286.0,1857,1041
27,1957.6799999999998,3227.0,1796,1035
28,1850.88,3256.0,1796,1037
29,1930.08,3311.0,1796,1044
30,1983.84,3407.0,1796,1058
31,2066.64,3417.0,1796,1059
32,2041.1999999999998,3494.0,1796,1069
33,2036.3999999999999,3571.0,1796,503
34,1863.84,3620.0,1796,511
35,1931.7599999999998,3638.0,1796,517
36,2015.04,2834.8,1796,530
37,1799.28,3717.0,1796,527
38,1676.88,3721.0,1796,528
39,1825.92,3666.0,1796,521
40,1645.1999999999998,3617.0,1708,515
41,1511.76,3601.0,1708,513
42,1631.28,3594.0,1708,511
43,1659.84,3506.0,1708,500
5,1015.44,2572.0,2107,948
6,924.24,1936.48,2107,946
7,958.3199999999999,2514.0,2107,940
8,1119.1200000000001,2561.0,2107,945
9,1116.0,2625.0,2107,956
10,1386.96,2667.0,2107,959
11,1309.92,2720.0,2107,968
12,1234.8000000000002,2732.0,2107,970
13,1494.48,2719.0,2030,966
14,1580.6399999999999,2770.0,2030,973
15,1591.6799999999998,2808.0,2030,978
16,1556.16,2795.0,2030,976
17,1617.84,2780.0,2030,974
18,1741.1999999999998,2835.0,2030,981
19,1794.72,2854.0,2030,982
20,1834.56,2826.0,2030,978
21,1930.56,2759.0,2030,969
22,1936.56,2705.0,2030,963
23,1930.3200000000002,2668.0,2030,956
24,2018.6399999999999,2637.0,2030,952
25,2024.16,2653.0,2030,954
26,1941.84,2669.0,2024,956
27,1931.52,2642.0,2024,953
28,1995.6000000000001,2623.0,2024,950
29,2000.6399999999999,2608.0,2024,947
30,1964.16,2640.0,2024,952
31,2091.84,2627.0,2024,951
32,2088.0,2692.0,2024,959
33,2079.6000000000004,2664.0,2024,956
34,2045.28,2619.0,2024,949
35,1949.04,2577.0,2024,944
36,1888.56,1949.4,2024,943
37,1970.6399999999999,2582.0,2024,944
38,1942.56,2624.0,2024,950
39,1725.3600000000001,2603.0,2037,948
40,1534.32,2633.0,2037,954
41,1612.3200000000002,2720.0,2037,966
42,1676.6399999999999,2725.0,2037,965
43,1671.3600000000001,2716.0,2037,963
44,1409.76,2689.0,2037,963
45,1430.6399999999999,2728.0,2037,966
46,1233.84,2771.0,2037,974
47,1548.48,2078.6,2037,968
48,1182.48,2708.0,2037,965
49,1111.92,2843.0,2037,985
50,1196.16,2869.0,2037,988
51,1255.92,2886.0,2037,991
52,1162.32,2236.68,2037,998
1,1158.48,2976.0,2012,1002
2,849.5999999999999,2983.0,2012,1005
3,1056.96,3016.0,2012,1008
4,1051.92,3010.0,2012,1008
5,1014.48,2989.0,2012,1007
6,873.36,2296.72,2012,1013
7,1376.6399999999999,3045.0,2012,1013
8,1509.6,3065.0,2012,1015
9,1429.92,3288.0,2012,1048
10,1285.44,3459.0,2012,1071
11,1506.24,3488.0,2012,1075
12,1679.28,3473.0,2012,1074
13,1420.08,3524.0,1997,501
14,1628.16,3622.0,1997,514
15,1710.48,3743.0,1997,531
16,1751.7599999999998,3807.0,1997,540
17,1728.72,3810.0,1997,539
18,1550.6399999999999,3906.0,1997,554
19,1815.3600000000001,3899.0,1997,552
20,1623.12,3907.0,1997,554
21,1865.28,3786.0,1997,536
22,1992.0,3699.0,1997,524
23,1995.12,3648.0,1997,516
24,2073.84,3637.0,1997,514
25,2005.92,3594.0,1997,508
26,2053.2,3524.0,2070,1075
27,2059.92,3480.0,2070,1070
28,2124.96,3575.0,2070,504
29,2058.48,3651.0,2070,515
30,2083.92,3682.0,2070,520
31,2199.6000000000004,3684.0,2070,520
32,2178.2400000000002,3638.0,2070,513
33,2158.56,3554.0,2070,501
34,2111.04,3523.0,2070,1075
35,2107.92,3533.0,2070,1077
36,1824.0,2694.96,2070,502
37,1918.56,3526.0,2070,1077
38,1819.1999999999998,3467.0,2070,1068
39,1912.56,3355.0,2070,1053
40,1663.44,3285.0,2045,1044
41,1721.7599999999998,3274.0,2045,1043
42,1529.04,3353.0,2045,1054
43,1597.6799999999998,3372.0,2045,1056
44,1319.52,3332.0,2045,1053
45,1418.6399999999999,3297.0,2045,1048
46,1494.0,3308.0,2045,1048
47,1443.3600000000001,2459.36,2045,1039
48,1173.84,3172.0,2045,1032
49,1054.32,3158.0,2045,1030
50,1239.1200000000001,3159.0,2045,1029
51,1151.04,3112.0,2045,1023
52,1069.1999999999998,2378.04,2045,1025
1,1176.24,3157.0,1910,1029
2,1164.72,3261.0,1910,1042
3,1298.6399999999999,3268.0,1910,1043
4,1302.24,3290.0,1910,1045
5,1357.1999999999998,3360.0,1910,1057
6,1152.48,2590.84,1910,1067
7,1087.68,3510.0,1910,504
8,1374.0,3555.0,1910,508
9,1463.04,3630.0,1910,518
10,1410.24,3669.0,1910,523
11,1553.7599999999998,3734.0,1910,531
12,1582.3200000000002,3787.0,1910,538
13,1622.6399999999999,3845.0,1910,548
14,1690.3200000000002,3891.0,1857,553
15,1657.6799999999998,3891.0,1857,552
16,1602.2400000000002,3877.0,1857,550
17,1613.52,3814.0,1857,541
18,1813.1999999999998,3749.0,1857,532
19,1770.48,3688.0,1857,523
20,1687.92,3630.0,1857,515
21,1853.28,3561.0,1857,505
22,1870.8000000000002,3501.0,1857,1075
23,1879.1999999999998,3452.0,1857,1068
24,1904.3999999999999,3393.0,1857,1059
25,1881.3600000000001,3346.0,1857,1052
26,2037.12,3286.0,1857,1043
27,1957.6799999999998,3227.0,1796,1037
28,1850.88,3256.0,1796,1039
29,1930.08,3311.0,1796,1046
30,1983.84,3407.0,1796,1060
31,2066.64,3417.0,1796,1061
32,2041.1999999999998,3494.0,1796,1072
33,2036.3999999999999,3571.0,1796,504
34,1863.84,3620.0,1796,512
35,1931.7599999999998,3638.0,1796,514
36,2015.04,2834.8,1796,527
37,1799.28,3717.0,1796,527
38,1676.88,3721.0,1796,527
39,1825.92,3666.0,1796,518
40,1645.1999999999998,3617.0,1708,513
41,1511.76,3601.0,1708,511
42,1631.28,3594.0,1708,510
43,1659.84,3506.0,1708,1074
5,1015.44,2572.0,2107,946
6,924.24,1936.48,2107,943
7,958.3199999999999,2514.0,2107,937
8,1119.1200000000001,2561.0,2107,942
9,1116.0,2625.0,2107,952
10,1386.96,2667.0,2107,956
11,1309.92,2720.0,2107,964
12,1234.8000000000002,2732.0,2107,966
13,1494.48,2719.0,2030,963
14,1580.6399999999999,2770.0,2030,970
15,1591.6799999999998,2808.0,2030,975
16,1556.16,2795.0,2030,972
17,1617.84,2780.0,2030,971
18,1741.1999999999998,2835.0,2030,980
19,1794.72,2854.0,2030,981
20,1834.56,2826.0,2030,978
21,1930.56,2759.0,2030,968
22,1936.56,2705.0,2030,963
23,1930.3200000000002,2668.0,2030,955
24,2018.6399999999999,2637.0,2030,953
25,2024.16,2653.0,2030,956
26,1941.84,2669.0,2024,955
27,1931.52,2642.0,2024,952
28,1995.6000000000001,2623.0,2024,949
